example_id,format_pair,format_a,format_b,layer,representation,cosine,distance,failure_flip_example,all_correct,all_wrong,correct_a,correct_b,token_count_a,token_count_b,question_category,question_difficulty
81,html-markdown,html,markdown,20,mean_pool,0.9998401403427124,0.00015985965728759766,0,1,0,1,1,2164,1895,Conditional Lookup,Easy
81,html-markdown,html,markdown,6,final_token,0.9819669723510742,0.01803302764892578,0,1,0,1,1,2164,1895,Conditional Lookup,Easy
81,html-markdown,html,markdown,6,mean_pool,0.9505367279052734,0.04946327209472656,0,1,0,1,1,2164,1895,Conditional Lookup,Easy
81,html-latex,html,latex,-1,final_token,0.9974011778831482,0.0025988221168518066,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,-1,mean_pool,0.9648683071136475,0.03513169288635254,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,0,mean_pool,0.9371016025543213,0.06289839744567871,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,13,final_token,0.9994382858276367,0.0005617141723632812,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,13,mean_pool,0.9972054362297058,0.0027945637702941895,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,20,final_token,0.999591588973999,0.00040841102600097656,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,20,mean_pool,0.9998272061347961,0.00017279386520385742,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,6,final_token,0.9893500804901123,0.010649919509887695,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,html-latex,html,latex,6,mean_pool,0.9729436635971069,0.027056336402893066,0,1,0,1,1,2164,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,-1,final_token,0.9983593225479126,0.0016406774520874023,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,-1,mean_pool,0.9894534349441528,0.010546565055847168,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,0,mean_pool,0.9550606608390808,0.04493933916091919,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,13,final_token,0.9993853569030762,0.0006146430969238281,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,13,mean_pool,0.9987905621528625,0.0012094378471374512,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,20,final_token,0.9995577335357666,0.00044226646423339844,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,20,mean_pool,0.99989914894104,0.00010085105895996094,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,6,final_token,0.9838188290596008,0.01618117094039917,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
81,markdown-latex,markdown,latex,6,mean_pool,0.9593345522880554,0.04066544771194458,0,1,0,1,1,1895,1702,Conditional Lookup,Easy
82,html-markdown,html,markdown,-1,final_token,0.9867717027664185,0.013228297233581543,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,-1,mean_pool,0.9306395053863525,0.06936049461364746,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,0,mean_pool,0.7680047154426575,0.23199528455734253,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,13,final_token,0.9989910125732422,0.0010089874267578125,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,13,mean_pool,0.9892174601554871,0.01078253984451294,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,20,final_token,0.9995337724685669,0.00046622753143310547,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,20,mean_pool,0.999577522277832,0.00042247772216796875,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,6,final_token,0.9814808964729309,0.018519103527069092,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-markdown,html,markdown,6,mean_pool,0.8968145847320557,0.10318541526794434,0,0,1,0,0,721,469,Conditional Lookup,Easy
82,html-latex,html,latex,-1,final_token,0.988410234451294,0.011589765548706055,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,-1,mean_pool,0.909227728843689,0.09077227115631104,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,0,mean_pool,0.7686358094215393,0.2313641905784607,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,13,final_token,0.9991352558135986,0.0008647441864013672,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,13,mean_pool,0.9910427331924438,0.008957266807556152,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,20,final_token,0.9995007514953613,0.0004992485046386719,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,20,mean_pool,0.9994968771934509,0.0005031228065490723,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,6,final_token,0.9824379682540894,0.017562031745910645,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,html-latex,html,latex,6,mean_pool,0.9275400042533875,0.07245999574661255,0,0,1,0,0,721,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,-1,final_token,0.9897839426994324,0.010216057300567627,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,-1,mean_pool,0.9754936695098877,0.024506330490112305,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,0,mean_pool,0.8884379863739014,0.11156201362609863,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,13,final_token,0.999600887298584,0.0003991127014160156,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,13,mean_pool,0.9973833560943604,0.0026166439056396484,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,20,final_token,0.9994757175445557,0.0005242824554443359,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,20,mean_pool,0.99968022108078,0.0003197789192199707,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,6,final_token,0.9801388382911682,0.019861161708831787,0,0,1,0,0,469,467,Conditional Lookup,Easy
82,markdown-latex,markdown,latex,6,mean_pool,0.9471123814582825,0.05288761854171753,0,0,1,0,0,469,467,Conditional Lookup,Easy
83,html-markdown,html,markdown,-1,final_token,0.9773257374763489,0.022674262523651123,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,-1,mean_pool,0.9647846817970276,0.03521531820297241,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,0,mean_pool,0.9239857792854309,0.07601422071456909,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,13,final_token,0.9992903470993042,0.0007096529006958008,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,13,mean_pool,0.9951891303062439,0.0048108696937561035,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,20,final_token,0.9996961951255798,0.000303804874420166,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,20,mean_pool,0.9997739791870117,0.00022602081298828125,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,6,final_token,0.9814371466636658,0.01856285333633423,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-markdown,html,markdown,6,mean_pool,0.9347386360168457,0.0652613639831543,0,0,1,0,0,2807,2169,Conditional Lookup,Easy
83,html-latex,html,latex,-1,final_token,0.9618268013000488,0.03817319869995117,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,-1,mean_pool,0.9567516446113586,0.04324835538864136,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,0,mean_pool,0.9195265769958496,0.08047342300415039,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,13,final_token,0.9992402791976929,0.0007597208023071289,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,13,mean_pool,0.9958192706108093,0.004180729389190674,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,20,final_token,0.9995408058166504,0.0004591941833496094,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,20,mean_pool,0.9997615218162537,0.0002384781837463379,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,6,final_token,0.9847137928009033,0.01528620719909668,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,html-latex,html,latex,6,mean_pool,0.9615404009819031,0.038459599018096924,0,0,1,0,0,2807,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,-1,final_token,0.9836371541023254,0.01636284589767456,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,-1,mean_pool,0.9915820956230164,0.008417904376983643,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,0,mean_pool,0.9777961373329163,0.02220386266708374,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,13,final_token,0.999632716178894,0.00036728382110595703,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,13,mean_pool,0.9989326000213623,0.0010673999786376953,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,20,final_token,0.9994621276855469,0.000537872314453125,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,20,mean_pool,0.9998859167098999,0.00011408329010009766,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,6,final_token,0.9825245141983032,0.017475485801696777,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
83,markdown-latex,markdown,latex,6,mean_pool,0.956140398979187,0.04385960102081299,0,0,1,0,0,2169,2045,Conditional Lookup,Easy
84,html-markdown,html,markdown,-1,final_token,0.9968664646148682,0.003133535385131836,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,-1,mean_pool,0.9180282354354858,0.08197176456451416,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,0,mean_pool,0.5771101117134094,0.4228898882865906,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,13,final_token,0.9985362887382507,0.0014637112617492676,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,13,mean_pool,0.9819924235343933,0.01800757646560669,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,20,final_token,0.9991633892059326,0.0008366107940673828,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,20,mean_pool,0.9994996786117554,0.0005003213882446289,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,6,final_token,0.9756503701210022,0.024349629878997803,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-markdown,html,markdown,6,mean_pool,0.8302608728408813,0.16973912715911865,0,1,0,1,1,1703,1002,Conditional Lookup,Easy
84,html-latex,html,latex,-1,final_token,0.9967114925384521,0.0032885074615478516,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,-1,mean_pool,0.8855732679367065,0.11442673206329346,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,0,mean_pool,0.5801018476486206,0.4198981523513794,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,13,final_token,0.9981720447540283,0.0018279552459716797,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,13,mean_pool,0.9816433787345886,0.018356621265411377,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,20,final_token,0.998984694480896,0.001015305519104004,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,20,mean_pool,0.999193549156189,0.0008064508438110352,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,6,final_token,0.9746178388595581,0.025382161140441895,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,html-latex,html,latex,6,mean_pool,0.8787451386451721,0.12125486135482788,0,1,0,1,1,1703,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,-1,final_token,0.9972344040870667,0.0027655959129333496,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,-1,mean_pool,0.9755557179450989,0.024444282054901123,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,0,mean_pool,0.6751841306686401,0.32481586933135986,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,13,final_token,0.9994922280311584,0.0005077719688415527,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,13,mean_pool,0.9956089854240417,0.004391014575958252,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,20,final_token,0.9995400905609131,0.00045990943908691406,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,20,mean_pool,0.9997518062591553,0.00024819374084472656,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,6,final_token,0.9748488068580627,0.025151193141937256,0,1,0,1,1,1002,845,Conditional Lookup,Easy
84,markdown-latex,markdown,latex,6,mean_pool,0.9009730219841003,0.09902697801589966,0,1,0,1,1,1002,845,Conditional Lookup,Easy
85,html-markdown,html,markdown,-1,final_token,0.9765982627868652,0.023401737213134766,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,-1,mean_pool,0.9314003586769104,0.0685996413230896,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,0,mean_pool,0.6942015886306763,0.30579841136932373,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,13,final_token,0.9984282851219177,0.0015717148780822754,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,13,mean_pool,0.988487958908081,0.011512041091918945,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,20,final_token,0.9993473291397095,0.0006526708602905273,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,20,mean_pool,0.9993076920509338,0.0006923079490661621,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,6,final_token,0.9783891439437866,0.02161085605621338,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-markdown,html,markdown,6,mean_pool,0.8631975054740906,0.13680249452590942,0,0,1,0,0,601,294,Conditional Lookup,Easy
85,html-latex,html,latex,-1,final_token,0.8688939213752747,0.13110607862472534,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,-1,mean_pool,0.9234830737113953,0.07651692628860474,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,0,mean_pool,0.6906755566596985,0.3093244433403015,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,13,final_token,0.9987176060676575,0.0012823939323425293,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,13,mean_pool,0.9886777997016907,0.011322200298309326,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,20,final_token,0.9993782639503479,0.0006217360496520996,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,20,mean_pool,0.9992426037788391,0.0007573962211608887,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,6,final_token,0.9794552326202393,0.020544767379760742,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,html-latex,html,latex,6,mean_pool,0.9114070534706116,0.08859294652938843,0,0,1,0,0,601,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,-1,final_token,0.8503545522689819,0.14964544773101807,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,-1,mean_pool,0.9742293357849121,0.02577066421508789,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,0,mean_pool,0.8739601969718933,0.1260398030281067,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,13,final_token,0.9995777606964111,0.0004222393035888672,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,13,mean_pool,0.9965253472328186,0.0034746527671813965,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,20,final_token,0.9995465874671936,0.0004534125328063965,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,20,mean_pool,0.9994032382965088,0.0005967617034912109,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,6,final_token,0.9755087494850159,0.02449125051498413,0,0,1,0,0,294,334,Conditional Lookup,Easy
85,markdown-latex,markdown,latex,6,mean_pool,0.9458605051040649,0.05413949489593506,0,0,1,0,0,294,334,Conditional Lookup,Easy
86,html-markdown,html,markdown,-1,final_token,0.9901791214942932,0.009820878505706787,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,-1,mean_pool,0.9205293655395508,0.07947063446044922,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,0,mean_pool,0.5521204471588135,0.4478795528411865,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,13,final_token,0.9974873065948486,0.002512693405151367,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,13,mean_pool,0.9692719578742981,0.030728042125701904,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,20,final_token,0.9991376996040344,0.0008623003959655762,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,20,mean_pool,0.9990379810333252,0.0009620189666748047,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,6,final_token,0.9784543514251709,0.0215456485748291,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-markdown,html,markdown,6,mean_pool,0.7975916266441345,0.20240837335586548,0,1,0,1,1,729,261,Conditional Lookup,Easy
86,html-latex,html,latex,-1,final_token,0.9902819395065308,0.009718060493469238,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,-1,mean_pool,0.9033695459365845,0.09663045406341553,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,0,mean_pool,0.5391653776168823,0.4608346223831177,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,13,final_token,0.9980478882789612,0.0019521117210388184,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,13,mean_pool,0.9790309071540833,0.020969092845916748,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,20,final_token,0.9990260004997253,0.0009739995002746582,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,20,mean_pool,0.9988293051719666,0.0011706948280334473,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,6,final_token,0.9700678586959839,0.029932141304016113,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,html-latex,html,latex,6,mean_pool,0.865519106388092,0.13448089361190796,0,1,0,1,1,729,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,-1,final_token,0.9952213764190674,0.004778623580932617,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,-1,mean_pool,0.9572300314903259,0.04276996850967407,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,0,mean_pool,0.619202196598053,0.380797803401947,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,13,final_token,0.9992228150367737,0.0007771849632263184,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,13,mean_pool,0.988673985004425,0.011326014995574951,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,20,final_token,0.999284029006958,0.0007159709930419922,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,20,mean_pool,0.9993703961372375,0.0006296038627624512,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,6,final_token,0.9656945466995239,0.034305453300476074,0,1,0,1,1,261,305,Conditional Lookup,Easy
86,markdown-latex,markdown,latex,6,mean_pool,0.9018570184707642,0.09814298152923584,0,1,0,1,1,261,305,Conditional Lookup,Easy
87,html-markdown,html,markdown,-1,final_token,0.9850351214408875,0.014964878559112549,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,-1,mean_pool,0.9156857132911682,0.08431428670883179,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,0,final_token,1.0000005960464478,-5.960464477539062e-07,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,0,mean_pool,0.5748547315597534,0.4251452684402466,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,13,final_token,0.9965535998344421,0.0034464001655578613,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,13,mean_pool,0.9738529920578003,0.026147007942199707,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,20,final_token,0.9982638955116272,0.0017361044883728027,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,20,mean_pool,0.9991116523742676,0.0008883476257324219,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,6,final_token,0.970954418182373,0.029045581817626953,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-markdown,html,markdown,6,mean_pool,0.8125761151313782,0.18742388486862183,1,0,0,0,1,1370,535,Conditional Lookup,Easy
87,html-latex,html,latex,-1,final_token,0.9824358820915222,0.017564117908477783,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,-1,mean_pool,0.8994792103767395,0.1005207896232605,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,0,mean_pool,0.526453971862793,0.47354602813720703,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,13,final_token,0.9973528385162354,0.0026471614837646484,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,13,mean_pool,0.9771229028701782,0.022877097129821777,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,20,final_token,0.9984881281852722,0.0015118718147277832,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,20,mean_pool,0.9990211129188538,0.0009788870811462402,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,6,final_token,0.9644474387168884,0.03555256128311157,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,html-latex,html,latex,6,mean_pool,0.8764653205871582,0.1235346794128418,1,0,0,0,1,1370,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,-1,final_token,0.9929454326629639,0.007054567337036133,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,-1,mean_pool,0.9748231768608093,0.025176823139190674,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,0,final_token,1.0000005960464478,-5.960464477539062e-07,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,0,mean_pool,0.6741578578948975,0.32584214210510254,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,13,final_token,0.9993294477462769,0.0006705522537231445,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,13,mean_pool,0.9940140247344971,0.00598597526550293,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,20,final_token,0.9994503259658813,0.0005496740341186523,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,20,mean_pool,0.9996711015701294,0.00032889842987060547,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,6,final_token,0.9704059958457947,0.029594004154205322,1,0,0,1,1,535,524,Conditional Lookup,Easy
87,markdown-latex,markdown,latex,6,mean_pool,0.9143491983413696,0.08565080165863037,1,0,0,1,1,535,524,Conditional Lookup,Easy
88,html-markdown,html,markdown,-1,final_token,0.9439202547073364,0.056079745292663574,0,0,1,0,0,2098,1291,Conditional Lookup,Easy
88,html-markdown,html,markdown,-1,mean_pool,0.9291079044342041,0.0708920955657959,0,0,1,0,0,2098,1291,Conditional Lookup,Easy
